gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
PPP2R1B	TH34_1400_S01	v8		pancancer	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_GLUCOSE_METABOLISM(4/69),REACTOME_METABOLISM_OF_CARBOHYDRATES(6/247),BIOCARTA_CHREBP2_PATHWAY(3/42),REACTOME_SIGNALLING_BY_NGF(5/217),REACTOME_SIGNALING_BY_GPCR(9/920),REACTOME_PLATELET_HOMEOSTASIS(3/78),REACTOME_DARPP_32_EVENTS(2/25),KEGG_OOCYTE_MEIOSIS(3/114)
PPP2R1B	TH34_1400_S01	v8		pandisease	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(10/120),REACTOME_METABOLISM_OF_CARBOHYDRATES(12/247),REACTOME_GLUCOSE_METABOLISM(8/69),REACTOME_OPIOID_SIGNALLING(5/78),BIOCARTA_CHREBP2_PATHWAY(4/42),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_HEMOSTASIS(8/466),REACTOME_SIGNALLING_BY_NGF(5/217)
PRKAR2B	TH34_1400_S01	v8		pancancer	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_CA_DEPENDENT_EVENTS(4/30),REACTOME_DAG_AND_IP3_SIGNALING(4/32),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_PLC_BETA_MEDIATED_EVENTS(4/43),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(4/51),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413),REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE(4/54),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(3/18),KEGG_INSULIN_SIGNALING_PATHWAY(5/137),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION(3/34),REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION(4/95),REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR(4/100),REACTOME_SIGNALING_BY_ERBB2(4/101),BIOCARTA_CHREBP2_PATHWAY(3/42),REACTOME_SIGNALING_BY_EGFR_IN_CANCER(4/109),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS(3/44),REACTOME_SIGNALING_BY_FGFR(4/112),REACTOME_SIGNALLING_BY_NGF(5/217),REACTOME_SIGNALING_BY_PDGF(4/122),REACTOME_SIGNALING_BY_FGFR_IN_DISEASE(4/127),BIOCARTA_PPARA_PATHWAY(3/58),REACTOME_SIGNALING_BY_GPCR(9/920),REACTOME_DARPP_32_EVENTS(2/25),BIOCARTA_NO1_PATHWAY(2/33)
PRKAR2B	TH34_1400_S01	v8		pandisease	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(10/120),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_CA_DEPENDENT_EVENTS(4/30),REACTOME_DAG_AND_IP3_SIGNALING(4/32),REACTOME_OPIOID_SIGNALLING(5/78),KEGG_INSULIN_SIGNALING_PATHWAY(6/137),BIOCARTA_CHREBP2_PATHWAY(4/42),REACTOME_PLC_BETA_MEDIATED_EVENTS(4/43),REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION(5/95),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(4/51),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(3/18),REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE(4/54),REACTOME_SIGNALING_BY_PDGF(5/122),REACTOME_SIGNALING_BY_FGFR_IN_DISEASE(5/127),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_HEMOSTASIS(8/466),REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION(3/34),REACTOME_REGULATION_OF_INSULIN_SECRETION(4/93),REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR(4/100),REACTOME_SIGNALING_BY_ERBB2(4/101),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS(3/44),REACTOME_SIGNALING_BY_EGFR_IN_CANCER(4/109),REACTOME_SIGNALING_BY_FGFR(4/112),REACTOME_SIGNALLING_BY_NGF(5/217),BIOCARTA_PPARA_PATHWAY(3/58)
PRRT4	TH34_1400_S01	v8		pancancer	NA
PRRT4	TH34_1400_S01	v8		pandisease	NA
PTGER3	TH34_1400_S01	v8		pancancer	HALLMARK_ADIPOGENESIS(17/200),REACTOME_G_ALPHA_I_SIGNALLING_EVENTS(5/195),REACTOME_SIGNALING_BY_GPCR(9/920)
RAPGEF3	TH34_1400_S01	v8		pancancer	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(5/208),HALLMARK_COAGULATION(4/138)
RAPGEF3	TH34_1400_S01	v8		pandisease	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(10/120),REACTOME_HEMOSTASIS(8/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(4/93),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43)
RBP4	TH34_1400_S01	v8		pancancer	HALLMARK_XENOBIOTIC_METABOLISM(7/200),HALLMARK_KRAS_SIGNALING_UP(4/200)
RBP4	TH34_1400_S01	v8		pandisease	HALLMARK_XENOBIOTIC_METABOLISM(11/200)
RDH5	TH34_1400_S01	v8		pancancer	KEGG_RETINOL_METABOLISM(5/64)
RDH5	TH34_1400_S01	v8		pandisease	KEGG_RETINOL_METABOLISM(6/64)
RETSAT	TH34_1400_S01	v8		pancancer	HALLMARK_ADIPOGENESIS(17/200),HALLMARK_FATTY_ACID_METABOLISM(11/158),HALLMARK_XENOBIOTIC_METABOLISM(7/200),KEGG_RETINOL_METABOLISM(5/64),HALLMARK_PEROXISOME(4/104),HALLMARK_BILE_ACID_METABOLISM(4/112)
RETSAT	TH34_1400_S01	v8		pandisease	HALLMARK_ADIPOGENESIS(28/200),HALLMARK_FATTY_ACID_METABOLISM(18/158),HALLMARK_XENOBIOTIC_METABOLISM(11/200),KEGG_RETINOL_METABOLISM(6/64),HALLMARK_BILE_ACID_METABOLISM(6/112),HALLMARK_OXIDATIVE_PHOSPHORYLATION(7/200),HALLMARK_PEROXISOME(4/104)
RNA5SP216	TH34_1400_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RNA5SP216	TH34_1400_S01	v8		pandisease	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		pandisease	NO_PATHWAY_SUPPORT_RESULTS
RP11-162P23.2	TH34_1400_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-162P23.2	TH34_1400_S01	v8		pandisease	NO_PATHWAY_SUPPORT_RESULTS
RP11-394O4.5	TH34_1400_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-394O4.5	TH34_1400_S01	v8		pandisease	NO_PATHWAY_SUPPORT_RESULTS
S100B	TH34_1400_S01	v8		pancancer	NABA_MATRISOME(15/1028),NABA_MATRISOME_ASSOCIATED(8/753)
S100B	TH34_1400_S01	v8		pandisease	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4(3/38)
SCARA5	TH34_1400_S01	v8		pancancer	NA
SCRN2	TH34_1400_S01	v8		pancancer	NA
SCRN2	TH34_1400_S01	v8		pandisease	NA
SEMA3G	TH34_1400_S01	v8		pancancer	NABA_MATRISOME(15/1028),NABA_MATRISOME_ASSOCIATED(8/753)
SEMA3G	TH34_1400_S01	v8		pandisease	NA
SGCG	TH34_1400_S01	v8		pancancer	HALLMARK_MYOGENESIS(7/200),KEGG_DILATED_CARDIOMYOPATHY(4/92)
SGCG	TH34_1400_S01	v8		pandisease	HALLMARK_MYOGENESIS(8/200),KEGG_DILATED_CARDIOMYOPATHY(4/92)
SHANK3	TH34_1400_S01	v8		pancancer	NA
SHANK3	TH34_1400_S01	v8		pandisease	NA
SIK2	TH34_1400_S01	v8		pancancer	NA
SIK2	TH34_1400_S01	v8		pandisease	NA
SLC19A3	TH34_1400_S01	v8		pancancer	NA
SLC19A3	TH34_1400_S01	v8		pandisease	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS(5/51)
SLC2A4	TH34_1400_S01	v8		pancancer	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION(9/72),KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY(7/67),REACTOME_DEVELOPMENTAL_BIOLOGY(9/396),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413),KEGG_INSULIN_SIGNALING_PATHWAY(5/137),REACTOME_METABOLISM_OF_CARBOHYDRATES(6/247),BIOCARTA_GH_PATHWAY(2/28)
SLC2A4	TH34_1400_S01	v8		pandisease	REACTOME_METABOLISM_OF_CARBOHYDRATES(12/247),REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION(8/72),KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY(6/67),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),KEGG_INSULIN_SIGNALING_PATHWAY(6/137),REACTOME_DEVELOPMENTAL_BIOLOGY(8/396),BIOCARTA_GH_PATHWAY(3/28)
SLC7A10	TH34_1400_S01	v8		pancancer	REACTOME_HEMOSTASIS(10/466),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413)
SLC7A10	TH34_1400_S01	v8		pandisease	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_HEMOSTASIS(8/466)
SNX21	TH34_1400_S01	v8		pancancer	NA
TF	TH34_1400_S01	v8		pancancer	REACTOME_HEMOSTASIS(10/466),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(5/208),HALLMARK_COAGULATION(4/138),REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_(3/89)
TF	TH34_1400_S01	v8		pandisease	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(10/413),REACTOME_HEMOSTASIS(8/466),PID_HIF1_TFPATHWAY(3/66)
THRSP	TH34_1400_S01	v8		pancancer	NA
THRSP	TH34_1400_S01	v8		pandisease	NA
TIMP4	TH34_1400_S01	v8		pancancer	NABA_MATRISOME(15/1028),NABA_MATRISOME_ASSOCIATED(8/753)
TIMP4	TH34_1400_S01	v8		pandisease	NA
TMEM132C	TH34_1400_S01	v8		pancancer	NA
TMEM132C	TH34_1400_S01	v8		pandisease	NA
TNNT3	TH34_1400_S01	v8		pancancer	HALLMARK_MYOGENESIS(7/200)
TNS1	TH34_1400_S01	v8		pancancer	NA
TNXB	TH34_1400_S01	v8		pancancer	NABA_MATRISOME(15/1028),NABA_ECM_GLYCOPROTEINS(7/196),NABA_CORE_MATRISOME(7/275),KEGG_ECM_RECEPTOR_INTERACTION(3/84)
TRHDE-AS1	TH34_1400_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
TRHDE-AS1	TH34_1400_S01	v8		pandisease	NO_PATHWAY_SUPPORT_RESULTS
TUSC5	TH34_1400_S01	v8		pancancer	NA
TUSC5	TH34_1400_S01	v8		pandisease	NA
UGP2	TH34_1400_S01	v8		pancancer	REACTOME_BIOLOGICAL_OXIDATIONS(6/139),REACTOME_GLUCOSE_METABOLISM(4/69),REACTOME_METABOLISM_OF_CARBOHYDRATES(6/247)
UGP2	TH34_1400_S01	v8		pandisease	REACTOME_METABOLISM_OF_CARBOHYDRATES(12/247),REACTOME_GLUCOSE_METABOLISM(8/69),REACTOME_BIOLOGICAL_OXIDATIONS(8/139),HALLMARK_GLYCOLYSIS(5/200)
WISP2	TH34_1400_S01	v8		pancancer	NABA_MATRISOME(15/1028),NABA_ECM_GLYCOPROTEINS(7/196),NABA_CORE_MATRISOME(7/275)
ABCA5	TH34_1412_S01	v8		pancancer	NA
AC005256.1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
AC093323.3	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
AC104809.4	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
AC138035.2	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
AC159540.1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ACCS	TH34_1412_S01	v8		pancancer	NA
ADAMTS17	TH34_1412_S01	v8		pancancer	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(18/753)
ADAMTSL5	TH34_1412_S01	v8		pancancer	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(18/753)
ADARB1	TH34_1412_S01	v8		pancancer	REACTOME_MRNA_PROCESSING(9/161)
ADGRB1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ADGRD1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ADGRF5	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ADGRG2	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ADIRF-AS1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
AES	TH34_1412_S01	v8		pancancer	NA
AFG3L1P	TH34_1412_S01	v8		pancancer	NA
AKAP17A	TH34_1412_S01	v8		pancancer	NA
AKAP8L	TH34_1412_S01	v8		pancancer	NA
AL603831.1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ALOX15	TH34_1412_S01	v8		pancancer	NA
ALS2	TH34_1412_S01	v8		pancancer	HALLMARK_MITOTIC_SPINDLE(9/200)
AP000275.65	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
AP2A2	TH34_1412_S01	v8		pancancer	REACTOME_DEVELOPMENTAL_BIOLOGY(16/396),REACTOME_SIGNALLING_BY_NGF(9/217),REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL(7/137),REACTOME_IMMUNE_SYSTEM(18/933),KEGG_ENDOCYTOSIS(7/183),REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES(7/186),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(6/137),REACTOME_AXON_GUIDANCE(8/251),REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS(3/28)
APOA1	TH34_1412_S01	v8		pancancer	NA
APPL1	TH34_1412_S01	v8		pancancer	NA
ARHGAP10	TH34_1412_S01	v8		pancancer	HALLMARK_MITOTIC_SPINDLE(9/200),REACTOME_SIGNALING_BY_RHO_GTPASES(6/113)
ARHGAP35	TH34_1412_S01	v8		pancancer	REACTOME_DEVELOPMENTAL_BIOLOGY(16/396),PID_SHP2_PATHWAY(6/58),PID_PDGFRB_PATHWAY(7/129),REACTOME_SIGNALING_BY_RHO_GTPASES(6/113),REACTOME_AXON_GUIDANCE(8/251)
ARL8A	TH34_1412_S01	v8		pancancer	HALLMARK_MITOTIC_SPINDLE(9/200)
ARTN	TH34_1412_S01	v8		pancancer	NABA_MATRISOME(27/1028),REACTOME_DEVELOPMENTAL_BIOLOGY(16/396),NABA_MATRISOME_ASSOCIATED(18/753),REACTOME_AXON_GUIDANCE(8/251)
ASNSD1	TH34_1412_S01	v8		pancancer	NA
ATF7	TH34_1412_S01	v8		pancancer	NA
ATP2B2	TH34_1412_S01	v8		pancancer	NA
ATXN2	TH34_1412_S01	v8		pancancer	NA
ATXN3	TH34_1412_S01	v8		pancancer	NA
B3GAT1	TH34_1412_S01	v8		pancancer	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS(3/25)
B3GNT6	TH34_1412_S01	v8		pancancer	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS(4/59)
B4GALT7	TH34_1412_S01	v8		pancancer	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS(3/25)
BAIAP3	TH34_1412_S01	v8		pancancer	NA
BCL7B	TH34_1412_S01	v8		pancancer	NA
BRD8	TH34_1412_S01	v8		pancancer	NA
BTNL9	TH34_1412_S01	v8		pancancer	NA
C11orf30	TH34_1412_S01	v8		pancancer	NA
C11orf57	TH34_1412_S01	v8		pancancer	NA
C11orf84	TH34_1412_S01	v8		pancancer	NA
C11orf95	TH34_1412_S01	v8		pancancer	NA
C16orf89	TH34_1412_S01	v8		pancancer	NA
C1QTNF7	TH34_1412_S01	v8		pancancer	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(18/753),NABA_ECM_AFFILIATED(6/171)
C1orf159	TH34_1412_S01	v8		pancancer	NA
C20orf166-AS1	TH34_1412_S01	v8		pancancer	NA
C5orf24	TH34_1412_S01	v8		pancancer	NA
C5orf30	TH34_1412_S01	v8		pancancer	NA
CACNA1C	TH34_1412_S01	v8		pancancer	KEGG_GNRH_SIGNALING_PATHWAY(7/101),KEGG_LONG_TERM_POTENTIATION(5/70),KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC(5/76)
CACNA2D1	TH34_1412_S01	v8		pancancer	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC(5/76)
CACNA2D2	TH34_1412_S01	v8		pancancer	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC(5/76)
CADM1	TH34_1412_S01	v8		pancancer	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS(3/27)
CALM1	TH34_1412_S01	v8		pancancer	BIOCARTA_AT1R_PATHWAY(5/36),REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR(4/17),KEGG_GNRH_SIGNALING_PATHWAY(7/101),BIOCARTA_BIOPEPTIDES_PATHWAY(5/45),BIOCARTA_PGC1A_PATHWAY(4/26),REACTOME_SIGNALLING_BY_NGF(9/217),REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS(4/27),REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL(7/137),REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS(4/33),KEGG_GLIOMA(5/65),KEGG_LONG_TERM_POTENTIATION(5/70),BIOCARTA_BCR_PATHWAY(4/37),REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS(4/37),REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII(3/15),BIOCARTA_CACAM_PATHWAY(3/16),BIOCARTA_FCER1_PATHWAY(4/41),REACTOME_IMMUNE_SYSTEM(18/933),KEGG_NEUROTROPHIN_SIGNALING_PATHWAY(6/126),BIOCARTA_TCR_PATHWAY(4/49),REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES(7/186),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(6/137),BIOCARTA_NFAT_PATHWAY(4/56),BIOCARTA_PYK2_PATHWAY(3/31)
CAMK2A	TH34_1412_S01	v8		pancancer	PID_TGFBR_PATHWAY(7/55),REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR(4/17),KEGG_GNRH_SIGNALING_PATHWAY(7/101),BIOCARTA_BIOPEPTIDES_PATHWAY(5/45),BIOCARTA_PGC1A_PATHWAY(4/26),BIOCARTA_CREB_PATHWAY(4/27),REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS(4/27),KEGG_ERBB_SIGNALING_PATHWAY(6/87),REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL(7/137),PID_NETRIN_PATHWAY(4/32),REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS(4/33),KEGG_GLIOMA(5/65),KEGG_LONG_TERM_POTENTIATION(5/70),REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS(4/37),REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII(3/15),BIOCARTA_CACAM_PATHWAY(3/16),PID_IFNG_PATHWAY(4/40),REACTOME_IMMUNE_SYSTEM(18/933),KEGG_NEUROTROPHIN_SIGNALING_PATHWAY(6/126),ST_WNT_CA2_CYCLIC_GMP_PATHWAY(3/20),REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES(7/186),REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM(8/270),REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS(3/28),REACTOME_INTERFERON_GAMMA_SIGNALING(4/63),REACTOME_INTERFERON_SIGNALING(6/159)
CAMK2B	TH34_1412_S01	v8		pancancer	REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR(4/17),KEGG_GNRH_SIGNALING_PATHWAY(7/101),BIOCARTA_BIOPEPTIDES_PATHWAY(5/45),BIOCARTA_PGC1A_PATHWAY(4/26),BIOCARTA_CREB_PATHWAY(4/27),REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS(4/27),KEGG_ERBB_SIGNALING_PATHWAY(6/87),REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL(7/137),REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS(4/33),KEGG_GLIOMA(5/65),KEGG_LONG_TERM_POTENTIATION(5/70),REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS(4/37),REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII(3/15),BIOCARTA_CACAM_PATHWAY(3/16),PID_IFNG_PATHWAY(4/40),REACTOME_IMMUNE_SYSTEM(18/933),KEGG_NEUROTROPHIN_SIGNALING_PATHWAY(6/126),ST_WNT_CA2_CYCLIC_GMP_PATHWAY(3/20),REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES(7/186),HALLMARK_MYOGENESIS(7/200),REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM(8/270),REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS(3/28),REACTOME_INTERFERON_GAMMA_SIGNALING(4/63),REACTOME_INTERFERON_SIGNALING(6/159),PID_RAS_PATHWAY(3/30)
CBLN1	TH34_1412_S01	v8		pancancer	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(18/753)
CCDC3	TH34_1412_S01	v8		pancancer	NA
CCDC40	TH34_1412_S01	v8		pancancer	NA
CCDC68	TH34_1412_S01	v8		pancancer	NA
CCK	TH34_1412_S01	v8		pancancer	HALLMARK_UV_RESPONSE_UP(8/158)
CCL25	TH34_1412_S01	v8		pancancer	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(18/753)
CCNK	TH34_1412_S01	v8		pancancer	NA
CCNT2	TH34_1412_S01	v8		pancancer	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER(5/38),REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX(5/63),REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION(3/27),REACTOME_TRANSCRIPTION(7/210),REACTOME_RNA_POL_II_TRANSCRIPTION(5/105),REACTOME_GENERIC_TRANSCRIPTION_PATHWAY(9/352)
CCZ1B	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
CDH4	TH34_1412_S01	v8		pancancer	REACTOME_DEVELOPMENTAL_BIOLOGY(16/396),REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS(3/27),REACTOME_MYOGENESIS(3/28)
CDK8	TH34_1412_S01	v8		pancancer	REACTOME_DEVELOPMENTAL_BIOLOGY(16/396),REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER(5/38),REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX(5/63),REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION(3/27),REACTOME_GENERIC_TRANSCRIPTION_PATHWAY(9/352)
CELSR3	TH34_1412_S01	v8		pancancer	NA
CEP95	TH34_1412_S01	v8		pancancer	NA
CH507-254M2.1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
CH507-513H4.1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
CH507-528H12.1	TH34_1412_S01	v8		pancancer	NO_PATHWAY_SUPPORT_RESULTS
CHD2	TH34_1412_S01	v8		pancancer	NA
CHD3	TH34_1412_S01	v8		pancancer	NA
CHD8	TH34_1412_S01	v8		pancancer	NA
CHRNA4	TH34_1412_S01	v8		pancancer	REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL(7/137),REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES(7/186)
CITED1	TH34_1412_S01	v8		pancancer	PID_SMAD2_3NUCLEAR_PATHWAY(5/82)
CIZ1	TH34_1412_S01	v8		pancancer	NA
CLK3	TH34_1412_S01	v8		pancancer	NA
CLK4	TH34_1412_S01	v8		pancancer	NA
CLPTM1L	TH34_1412_S01	v8		pancancer	NA
CLSTN3	TH34_1412_S01	v8		pancancer	NA
CNOT3	TH34_1412_S01	v8		pancancer	NA
CNTROB	TH34_1412_S01	v8		pancancer	HALLMARK_MITOTIC_SPINDLE(9/200)
